	token0	token1	token2	token3	token4	token5	token6	token7	token8	token9
3684	0	1	3	3	2	3	5	5	5	5
3685	0	1	3	3	2	3	5	5	5	5
3686	0	1	3	3	2	3	5	5	5	5
3687	0	1	3	2	3	5	5	5	5	5
3688	4	0	1	3	3	2	3	5	5	5
3689	4	4	0	1	3	2	5	5	5	5
3690	4	4	0	1	3	3	2	4	3	5
3691	0	1	3	2	4	3	5	5	5	5
3692	4	0	1	3	2	4	3	5	5	5
3693	0	1	3	2	3	3	5	5	5	5
3694	4	4	4	0	1	3	2	3	5	5
3695	4	4	0	1	3	2	5	5	5	5
3696	4	4	0	1	3	2	5	3	5	5
3697	0	1	3	2	3	5	5	5	5	5
3698	0	1	3	2	3	3	5	5	5	5
3699	0	1	3	3	2	5	3	5	5	5
3700	4	4	0	1	3	2	5	5	5	5
3701	4	4	0	1	3	2	5	3	3	5
3702	4	4	0	1	3	2	5	3	3	5
3703	4	4	0	1	3	2	4	3	5	5
3704	0	1	3	2	3	5	5	5	5	5
3705	4	0	1	3	3	2	5	5	5	5
3706	4	4	0	1	3	3	2	4	3	5
3707	4	4	0	1	3	2	3	5	5	5
3708	4	4	0	1	3	3	2	5	3	5
3709	4	4	0	1	3	2	5	3	5	5
3710	4	0	1	3	3	2	3	5	5	5
3711	4	4	4	0	1	3	2	3	5	5
3712	4	4	4	0	1	3	2	3	5	5
3713	0	1	3	2	5	5	5	5	5	5
3714	0	1	3	3	2	3	5	5	5	5
3715	0	1	3	2	3	5	5	5	5	5
3716	0	1	3	3	2	3	5	5	5	5
3717	4	4	0	1	3	3	2	4	3	5
3718	4	0	1	3	2	5	5	5	5	5
3719	4	0	1	3	3	2	3	5	5	5
3720	4	4	0	1	3	2	3	5	5	5
3721	4	4	0	1	3	3	2	5	3	3
3722	4	4	4	0	1	3	2	5	5	5
3723	4	0	1	3	3	2	3	5	5	5
3724	4	4	0	1	3	3	2	3	3	5
3725	0	1	3	3	2	3	3	5	5	5
3726	4	0	1	3	3	2	5	5	5	5
3727	0	1	3	2	5	5	5	5	5	5
3728	0	1	3	3	2	3	3	5	5	5
3729	0	1	3	3	2	3	5	5	5	5
3730	0	1	3	2	5	5	5	5	5	5
3731	4	4	0	1	3	2	5	5	5	5
3732	0	1	3	2	3	5	5	5	5	5
3733	4	0	1	3	2	4	3	5	5	5
3734	0	1	3	2	3	5	5	5	5	5
3735	0	1	3	2	5	3	3	5	5	5
3736	0	1	3	2	3	5	5	5	5	5
3737	0	1	3	2	4	3	5	5	5	5
3738	4	4	0	1	3	2	5	5	5	5
3739	0	1	3	2	5	5	5	5	5	5
3740	4	4	0	1	3	3	2	3	5	5
3741	4	4	0	1	3	2	3	5	5	5
3742	4	0	1	3	3	2	3	3	5	5
3743	0	1	3	3	2	3	3	5	5	5
3744	4	4	0	1	3	2	3	3	5	5
3745	4	0	1	3	2	3	3	5	5	5
3746	4	4	0	1	3	2	5	3	5	5
3747	0	1	3	2	5	3	3	5	5	5
3748	0	1	3	2	3	5	5	5	5	5
3749	0	1	3	2	3	3	5	5	5	5
3750	4	4	4	0	1	3	3	2	3	5
3751	4	0	1	3	2	5	5	5	5	5
3752	4	0	1	3	2	5	5	5	5	5
3753	4	0	1	3	3	2	5	5	5	5
3754	4	4	0	1	3	2	3	5	5	5
3755	0	1	3	3	2	3	3	5	5	5
3756	0	1	3	3	2	3	5	5	5	5
3757	0	1	3	3	2	3	5	5	5	5
3758	4	0	1	3	2	3	3	5	5	5
3759	4	0	1	3	2	4	3	5	5	5
3760	0	1	3	2	3	3	5	5	5	5
3761	4	4	4	0	1	3	2	3	3	5
3762	4	4	4	0	1	3	2	3	3	5
3763	4	0	1	3	3	2	5	5	5	5
3764	4	4	0	1	3	2	5	5	5	5
3765	4	4	0	1	3	2	5	5	5	5
3766	4	0	1	3	2	3	3	5	5	5
3767	0	1	3	2	3	3	5	5	5	5
3768	4	4	4	0	1	3	3	2	4	3
3769	4	4	0	1	3	3	2	5	5	5
3770	4	4	0	1	3	3	2	3	5	5
3771	0	1	3	2	3	5	5	5	5	5
3772	4	0	1	3	2	4	3	5	5	5
3773	4	0	1	3	3	2	3	3	5	5
3774	4	4	0	1	3	2	4	3	5	5
3775	4	0	1	3	2	3	5	5	5	5
3776	0	1	3	2	4	3	5	5	5	5
3777	4	0	1	3	2	3	5	5	5	5
3778	0	1	3	3	2	3	5	5	5	5
3779	4	4	0	1	3	2	3	3	5	5
3780	4	4	4	0	1	3	2	3	3	5
3781	4	0	1	3	2	3	5	5	5	5
3782	4	4	0	1	3	2	3	3	5	5
3783	4	4	0	1	3	2	3	5	5	5
3784	4	4	0	1	3	3	2	5	3	5
3785	0	1	3	3	2	5	5	5	5	5
3786	4	4	4	0	1	3	2	5	5	5
3787	4	0	1	3	3	2	5	5	5	5
3788	4	4	0	1	3	3	2	5	3	3
3789	4	0	1	3	3	2	3	5	5	5
3790	0	1	3	2	4	3	5	5	5	5
3791	4	4	0	1	3	3	2	5	3	5
3792	0	1	3	3	2	5	3	5	5	5
3793	4	4	0	1	3	2	3	5	5	5
3794	4	4	4	0	1	3	3	2	3	5
3795	4	4	0	1	3	2	3	5	5	5
3796	4	0	1	3	3	2	3	5	5	5
3797	4	4	0	1	3	2	4	3	5	5
3798	0	1	3	3	2	3	5	5	5	5
3799	4	4	4	0	1	3	3	2	3	5
3800	4	4	0	1	3	3	2	3	5	5
3801	0	1	3	3	2	3	5	5	5	5
3802	0	1	3	2	5	5	5	5	5	5
3803	4	0	1	3	2	5	5	5	5	5
3804	4	0	1	3	3	2	3	3	5	5
3805	0	1	3	2	5	5	5	5	5	5
3806	4	4	4	0	1	3	3	2	3	5
3807	4	4	0	1	3	2	3	3	5	5
3808	4	4	0	1	3	2	3	5	5	5
3809	0	1	3	2	3	5	5	5	5	5
3810	0	1	3	3	2	3	5	5	5	5
3811	4	0	1	3	3	2	3	3	5	5
3812	4	0	1	3	2	5	5	5	5	5
3813	4	4	0	1	3	3	2	5	5	5
3814	0	1	3	2	5	3	3	5	5	5
3815	4	4	0	1	3	2	3	5	5	5
3816	4	0	1	3	2	3	5	5	5	5
3817	4	4	0	1	3	2	3	5	5	5
3818	4	0	1	3	2	3	3	5	5	5
3819	4	4	4	0	1	3	3	2	5	3
3820	4	4	0	1	3	2	3	5	5	5
3821	4	0	1	3	3	2	5	5	5	5
3822	0	1	3	3	2	5	3	5	5	5
3823	4	4	4	0	1	3	2	5	5	5
3824	4	4	0	1	3	2	5	5	5	5
3825	4	0	1	3	2	4	3	5	5	5
3826	0	1	3	3	2	5	3	5	5	5
3827	0	1	3	3	2	5	3	3	5	5
3828	4	4	0	1	3	3	2	5	5	5
3829	4	0	1	3	2	4	3	5	5	5
3830	4	4	4	0	1	3	3	2	5	3
3831	0	1	3	2	5	3	5	5	5	5
3832	0	1	3	3	2	3	3	5	5	5
3833	4	4	4	0	1	3	3	2	3	5
3834	4	4	4	0	1	3	3	2	3	3
3835	4	0	1	3	2	5	5	5	5	5
3836	0	1	3	3	2	3	3	5	5	5
3837	4	4	0	1	3	2	3	5	5	5
3838	0	1	3	2	5	3	5	5	5	5
3839	4	4	0	1	3	2	4	3	5	5
3840	0	1	3	2	5	5	5	5	5	5
3841	4	0	1	3	2	5	5	5	5	5
3842	0	1	3	3	2	3	3	5	5	5
3843	0	1	3	2	4	3	5	5	5	5
3844	0	1	3	3	2	3	5	5	5	5
3845	0	1	3	3	2	3	3	5	5	5
3846	4	4	4	0	1	3	2	3	5	5
3847	4	4	0	1	3	3	2	5	3	5
3848	0	1	3	3	2	3	3	5	5	5
3849	4	0	1	3	3	2	5	3	5	5
3850	4	0	1	3	2	4	3	5	5	5
3851	0	1	3	2	3	5	5	5	5	5
3852	4	0	1	3	2	3	3	5	5	5
3853	0	1	3	2	5	5	5	5	5	5
3854	4	0	1	3	3	2	3	5	5	5
3855	4	4	4	0	1	3	2	5	5	5
3856	4	0	1	3	2	3	3	5	5	5
3857	0	1	3	3	2	3	5	5	5	5
3858	4	0	1	3	3	2	3	5	5	5
3859	4	4	0	1	3	2	5	3	5	5
3860	4	4	0	1	3	2	3	3	5	5
3861	0	1	3	3	2	5	3	3	5	5
3862	0	1	3	2	5	3	3	5	5	5
3863	4	0	1	3	3	2	3	5	5	5
3864	0	1	3	3	2	3	5	5	5	5
3865	4	0	1	3	3	2	3	5	5	5
3866	0	1	3	2	5	5	5	5	5	5
3867	4	4	0	1	3	3	2	5	5	5
3868	4	0	1	3	3	2	3	3	5	5
3869	0	1	3	2	5	5	5	5	5	5
3870	4	4	0	1	3	2	3	5	5	5
3871	4	4	0	1	3	3	2	5	5	5
3872	0	1	3	3	2	3	5	5	5	5
3873	0	1	3	3	2	5	5	5	5	5
3874	0	1	3	3	2	4	3	5	5	5
3875	4	4	0	1	3	2	4	3	5	5
3876	0	1	3	2	5	5	5	5	5	5
3877	0	1	3	3	2	3	5	5	5	5
3878	0	1	3	2	5	3	5	5	5	5
3879	4	0	1	3	3	2	3	5	5	5
3880	0	1	3	3	2	5	3	3	5	5
3881	0	1	3	2	3	5	5	5	5	5
3882	4	4	4	0	1	3	2	3	5	5
3883	4	4	0	1	3	3	2	3	5	5
3884	0	1	3	3	2	3	5	5	5	5
3885	0	1	3	2	5	3	5	5	5	5
3886	4	4	0	1	3	2	5	3	5	5
3887	4	4	0	1	3	3	2	3	5	5
3888	4	0	1	3	3	2	5	5	5	5
3889	0	1	3	2	5	5	5	5	5	5
3890	0	1	3	3	2	5	5	5	5	5
3891	4	4	0	1	3	3	2	5	5	5
3892	4	4	0	1	3	2	5	5	5	5
3893	0	1	3	2	5	5	5	5	5	5
3894	0	1	3	3	2	3	3	5	5	5
3895	0	1	3	3	2	4	3	5	5	5
3896	0	1	3	2	5	3	3	5	5	5
3897	4	0	1	3	2	5	3	3	5	5
3898	0	1	3	2	3	5	5	5	5	5
3899	4	4	4	0	1	3	2	5	5	5
3900	0	1	3	2	5	5	5	5	5	5
3901	0	1	3	3	2	3	3	5	5	5
3902	0	1	3	2	3	5	5	5	5	5
3903	0	1	3	3	2	5	3	3	5	5
3904	4	0	1	3	2	3	5	5	5	5
3905	0	1	3	2	3	5	5	5	5	5
3906	0	1	3	2	5	3	5	5	5	5
3907	4	4	4	0	1	3	3	2	3	5
3908	4	0	1	3	2	5	3	3	5	5
3909	4	0	1	3	2	5	5	5	5	5
3910	0	1	3	2	5	5	5	5	5	5
3911	0	1	3	3	2	5	3	5	5	5
3912	4	4	4	0	1	3	2	5	5	5
3913	0	1	3	2	5	5	5	5	5	5
3914	0	1	3	3	2	5	5	5	5	5
3915	4	4	0	1	3	2	3	3	5	5
3916	0	1	3	2	3	3	5	5	5	5
3917	0	1	3	3	2	5	5	5	5	5
3918	4	4	0	1	3	2	3	3	5	5
3919	4	4	0	1	3	2	5	3	5	5
3920	0	1	3	2	3	5	5	5	5	5
3921	4	4	0	1	3	3	2	3	3	5
3922	0	1	3	3	2	5	5	5	5	5
3923	0	1	3	2	5	3	5	5	5	5
3924	0	1	3	3	2	5	5	5	5	5
3925	0	1	3	3	2	3	5	5	5	5
3926	4	4	4	0	1	3	2	3	5	5
3927	4	4	0	1	3	3	2	3	5	5
3928	4	0	1	3	2	4	3	5	5	5
3929	0	1	3	3	2	3	5	5	5	5
3930	0	1	3	3	2	5	5	5	5	5
3931	0	1	3	2	3	5	5	5	5	5
3932	4	4	0	1	3	3	2	3	5	5
3933	4	0	1	3	3	2	5	5	5	5
3934	4	0	1	3	2	3	3	5	5	5
3935	0	1	3	3	2	5	3	3	5	5
3936	4	4	0	1	3	3	2	4	3	5
3937	4	4	0	1	3	2	3	3	5	5
3938	4	4	0	1	3	2	3	5	5	5
3939	0	1	3	3	2	5	3	5	5	5
3940	4	4	4	0	1	3	2	5	5	5
3941	0	1	3	2	5	3	3	5	5	5
3942	0	1	3	3	2	5	3	5	5	5
3943	0	1	3	2	3	5	5	5	5	5
3944	0	1	3	3	2	5	5	5	5	5
3945	4	0	1	3	3	2	3	5	5	5
3946	0	1	3	2	5	5	5	5	5	5
3947	0	1	3	2	3	5	5	5	5	5
3948	0	1	3	3	2	5	5	5	5	5
3949	4	4	0	1	3	2	3	3	5	5
3950	4	4	0	1	3	2	5	5	5	5
3951	0	1	3	3	2	5	5	5	5	5
3952	4	4	4	0	1	3	3	2	3	5
3953	4	4	4	0	1	3	2	3	5	5
3954	4	0	1	3	2	3	5	5	5	5
3955	0	1	3	2	3	5	5	5	5	5
3956	4	0	1	3	2	5	5	5	5	5
3957	0	1	3	2	3	3	5	5	5	5
3958	0	1	3	2	5	5	5	5	5	5
3959	4	0	1	3	2	3	5	5	5	5
3960	4	4	0	1	3	3	2	3	3	5
3961	0	1	3	3	2	5	5	5	5	5
3962	0	1	3	3	2	4	3	5	5	5
3963	4	0	1	3	2	5	3	3	5	5
3964	4	0	1	3	3	2	3	5	5	5
3965	4	4	0	1	3	2	5	5	5	5
3966	4	0	1	3	3	2	5	5	5	5
3967	4	0	1	3	2	5	5	5	5	5
3968	0	1	3	2	3	5	5	5	5	5
3969	4	0	1	3	2	3	5	5	5	5
3970	0	1	3	3	2	3	5	5	5	5
3971	0	1	3	2	3	3	5	5	5	5
3972	4	4	0	1	3	3	2	3	5	5
3973	0	1	3	2	3	3	5	5	5	5
3974	4	4	0	1	3	2	5	5	5	5
3975	4	4	0	1	3	3	2	3	5	5
3976	0	1	3	2	5	5	5	5	5	5
3977	0	1	3	2	3	5	5	5	5	5
3978	0	1	3	3	2	3	3	5	5	5
3979	0	1	3	2	3	5	5	5	5	5
3980	4	4	0	1	3	2	5	3	5	5
3981	4	4	0	1	3	3	2	5	5	5
3982	4	0	1	3	2	3	3	5	5	5
3983	4	4	4	0	1	3	3	2	3	3
3984	0	1	3	3	2	3	3	5	5	5
3985	0	1	3	2	3	5	5	5	5	5
3986	4	0	1	3	2	3	5	5	5	5
3987	4	0	1	3	3	2	3	5	5	5
3988	4	4	0	1	3	3	2	5	3	3
3989	4	4	4	0	1	3	3	2	5	3
3990	4	0	1	3	3	2	3	3	5	5
3991	4	4	0	1	3	2	3	5	5	5
3992	4	4	0	1	3	2	5	5	5	5
3993	0	1	3	3	2	5	5	5	5	5
3994	4	4	0	1	3	2	3	3	5	5
3995	4	0	1	3	2	5	5	5	5	5
3996	4	4	0	1	3	2	5	5	5	5
3997	0	1	3	3	2	5	5	5	5	5
3998	4	4	0	1	3	2	3	5	5	5
3999	0	1	3	3	2	5	3	5	5	5
4000	4	4	0	1	3	3	2	5	3	3
4001	0	1	3	2	3	5	5	5	5	5
4002	0	1	3	3	2	3	3	5	5	5
4003	4	4	0	1	3	3	2	5	5	5
4004	4	4	4	0	1	3	3	2	3	5
4005	0	1	3	2	5	5	5	5	5	5
4006	4	4	0	1	3	3	2	5	3	3
4007	4	4	0	1	3	3	2	5	3	3
4008	0	1	3	2	5	5	5	5	5	5
4009	0	1	3	3	2	3	5	5	5	5
4010	4	0	1	3	2	3	3	5	5	5
4011	4	0	1	3	2	3	3	5	5	5
4012	4	0	1	3	3	2	3	5	5	5
4013	0	1	3	3	2	5	3	3	5	5
4014	0	1	3	2	4	3	5	5	5	5
4015	0	1	3	3	2	3	3	5	5	5
4016	4	4	0	1	3	2	3	3	5	5
4017	4	4	0	1	3	3	2	5	5	5
4018	0	1	3	2	5	3	5	5	5	5
4019	4	0	1	3	3	2	3	5	5	5
4020	4	4	0	1	3	3	2	5	5	5
4021	0	1	3	3	2	3	3	5	5	5
4022	4	0	1	3	2	5	3	3	5	5
4023	0	1	3	3	2	3	3	5	5	5
4024	0	1	3	2	5	3	3	5	5	5
4025	4	4	0	1	3	2	3	3	5	5
4026	0	1	3	2	3	5	5	5	5	5
4027	0	1	3	3	2	3	5	5	5	5
4028	4	4	4	0	1	3	3	2	3	3
4029	4	4	0	1	3	3	2	3	5	5
4030	4	4	4	0	1	3	2	3	3	5
4031	0	1	3	2	5	5	5	5	5	5
4032	4	4	0	1	3	2	5	5	5	5
4033	0	1	3	3	2	5	3	3	5	5
4034	0	1	3	2	5	5	5	5	5	5
4035	4	4	0	1	3	2	5	3	3	5
4036	4	4	4	0	1	3	2	5	5	5
4037	0	1	3	3	2	3	5	5	5	5
4038	4	0	1	3	3	2	3	5	5	5
4039	4	0	1	3	2	5	5	5	5	5
4040	0	1	3	3	2	5	5	5	5	5
4041	4	0	1	3	2	5	5	5	5	5
4042	0	1	3	2	5	3	5	5	5	5
4043	0	1	3	2	3	5	5	5	5	5
4044	4	0	1	3	2	3	5	5	5	5
4045	4	4	0	1	3	2	5	3	5	5
4046	4	4	4	0	1	3	2	3	5	5
4047	0	1	3	3	2	5	5	5	5	5
4048	4	4	4	0	1	3	3	2	3	3
4049	4	4	4	0	1	3	3	2	4	3
4050	4	4	0	1	3	2	3	3	5	5
4051	0	1	3	2	3	5	5	5	5	5
4052	0	1	3	2	5	5	5	5	5	5
4053	0	1	3	3	2	3	3	5	5	5
4054	0	1	3	2	5	5	5	5	5	5
4055	4	4	0	1	3	2	3	3	5	5
4056	4	4	0	1	3	2	4	3	5	5
4057	0	1	3	2	5	3	5	5	5	5
4058	4	4	0	1	3	3	2	5	5	5
4059	4	4	4	0	1	3	3	2	3	5
4060	0	1	3	3	2	5	3	5	5	5
4061	0	1	3	3	2	5	5	5	5	5
4062	0	1	3	2	5	5	5	5	5	5
4063	0	1	3	2	5	3	5	5	5	5
4064	4	4	0	1	3	3	2	3	5	5
4065	4	4	4	0	1	3	3	2	5	5
4066	4	4	4	0	1	3	3	2	5	3
4067	4	4	0	1	3	3	2	3	5	5
4068	4	4	0	1	3	3	2	3	3	5
4069	0	1	3	2	5	5	5	5	5	5
4070	4	0	1	3	2	5	5	5	5	5
4071	0	1	3	3	2	5	5	5	5	5
4072	0	1	3	3	2	5	5	5	5	5
4073	0	1	3	3	2	5	5	5	5	5
4074	4	4	4	0	1	3	2	5	5	5
4075	0	1	3	2	5	3	5	5	5	5
4076	0	1	3	3	2	3	5	5	5	5
4077	4	0	1	3	2	3	5	5	5	5
4078	0	1	3	3	2	4	3	5	5	5
4079	4	0	1	3	3	2	5	5	5	5
4080	0	1	3	2	5	5	5	5	5	5
4081	4	4	4	0	1	3	2	3	5	5
4082	0	1	3	3	2	5	3	3	5	5
4083	0	1	3	2	3	5	5	5	5	5
4084	4	0	1	3	2	5	5	5	5	5
4085	4	4	0	1	3	2	3	5	5	5
4086	4	0	1	3	2	5	5	5	5	5
4087	4	4	0	1	3	2	3	3	5	5
4088	4	0	1	3	3	2	3	5	5	5
4089	0	1	3	2	5	5	5	5	5	5
4090	4	4	0	1	3	3	2	3	5	5
4091	4	4	0	1	3	3	2	3	5	5
4092	4	0	1	3	3	2	5	5	5	5
4093	4	4	0	1	3	2	3	3	5	5
4094	4	0	1	3	2	3	5	5	5	5
4095	4	0	1	3	2	4	3	5	5	5
4096	0	1	3	3	2	3	5	5	5	5
4097	4	4	0	1	3	2	5	5	5	5
4098	0	1	3	3	2	4	3	5	5	5
4099	4	4	0	1	3	2	5	5	5	5
4100	4	0	1	3	3	2	3	5	5	5
4101	0	1	3	2	5	5	5	5	5	5
4102	0	1	3	2	3	3	5	5	5	5
4103	4	0	1	3	2	3	5	5	5	5
4104	4	4	4	0	1	3	2	3	5	5
4105	0	1	3	2	5	5	5	5	5	5
4106	0	1	3	3	2	5	3	3	5	5
4107	4	4	0	1	3	2	5	5	5	5
4108	4	4	0	1	3	2	3	3	5	5
4109	4	4	4	0	1	3	2	4	3	5
4110	0	1	3	2	3	3	5	5	5	5
4111	4	4	0	1	3	3	2	3	3	5
4112	4	4	4	0	1	3	3	2	5	5
4113	4	4	0	1	3	3	2	3	5	5
4114	0	1	3	3	2	3	5	5	5	5
4115	4	4	0	1	3	3	2	3	5	5
4116	0	1	3	2	5	3	3	5	5	5
4117	0	1	3	2	5	3	3	5	5	5
4118	0	1	3	2	3	5	5	5	5	5
4119	0	1	3	2	4	3	5	5	5	5
4120	4	4	0	1	3	3	2	3	5	5
4121	4	4	4	0	1	3	2	3	5	5
4122	0	1	3	3	2	3	5	5	5	5
4123	0	1	3	2	5	3	3	5	5	5
4124	4	0	1	3	2	3	3	5	5	5
4125	4	4	4	0	1	3	3	2	5	5
4126	4	4	4	0	1	3	2	4	3	5
4127	4	4	0	1	3	3	2	3	3	5
4128	4	0	1	3	2	5	5	5	5	5
4129	0	1	3	2	5	5	5	5	5	5
4130	4	0	1	3	2	5	5	5	5	5
4131	4	0	1	3	2	5	5	5	5	5
4132	0	1	3	2	3	3	5	5	5	5
4133	4	4	0	1	3	2	4	3	5	5
4134	4	4	4	0	1	3	3	2	5	3
4135	4	4	0	1	3	2	4	3	5	5
4136	0	1	3	2	3	5	5	5	5	5
4137	4	4	0	1	3	2	3	3	5	5
4138	4	4	0	1	3	3	2	5	5	5
4139	0	1	3	3	2	5	5	5	5	5
4140	0	1	3	2	5	5	5	5	5	5
4141	0	1	3	2	5	5	5	5	5	5
4142	0	1	3	2	3	5	5	5	5	5
4143	4	4	0	1	3	2	3	5	5	5
4144	0	1	3	2	5	5	5	5	5	5
4145	4	4	4	0	1	3	2	5	3	5
4146	4	0	1	3	3	2	4	3	5	5
4147	0	1	3	2	5	5	5	5	5	5
4148	0	1	3	3	2	3	3	5	5	5
4149	4	4	4	0	1	3	3	2	3	5
4150	0	1	3	3	2	5	3	3	5	5
4151	0	1	3	3	2	3	5	5	5	5
4152	4	0	1	3	3	2	3	5	5	5
4153	4	0	1	3	2	5	3	5	5	5
4154	4	4	0	1	3	2	3	5	5	5
4155	4	0	1	3	2	4	3	5	5	5
4156	0	1	3	3	2	3	5	5	5	5
4157	4	0	1	3	3	2	5	5	5	5
4158	0	1	3	2	5	3	3	5	5	5
4159	0	1	3	3	2	5	3	5	5	5
4160	0	1	3	3	2	5	3	3	5	5
4161	4	4	4	0	1	3	3	2	3	5
4162	0	1	3	3	2	3	5	5	5	5
4163	4	4	4	0	1	3	2	3	3	5
4164	0	1	3	2	3	5	5	5	5	5
4165	4	0	1	3	3	2	5	3	3	5
4166	0	1	3	2	3	3	5	5	5	5
4167	4	0	1	3	2	5	5	5	5	5
4168	4	0	1	3	3	2	3	5	5	5
4169	4	4	0	1	3	3	2	4	3	5
4170	4	0	1	3	2	3	5	5	5	5
4171	4	4	0	1	3	2	5	3	3	5
4172	0	1	3	2	3	5	5	5	5	5
4173	4	0	1	3	3	2	3	3	5	5
4174	4	0	1	3	3	2	3	3	5	5
4175	0	1	3	2	3	5	5	5	5	5
4176	0	1	3	2	4	3	5	5	5	5
4177	4	0	1	3	3	2	3	5	5	5
4178	4	4	0	1	3	2	4	3	5	5
4179	4	4	0	1	3	2	5	3	3	5
4180	4	4	4	0	1	3	2	3	5	5
4181	4	4	4	0	1	3	2	5	3	3
4182	4	0	1	3	3	2	5	5	5	5
4183	4	4	0	1	3	2	3	5	5	5
4184	4	4	0	1	3	2	3	5	5	5
4185	4	4	0	1	3	2	3	5	5	5
4186	4	0	1	3	3	2	5	3	3	5
4187	4	0	1	3	3	2	5	5	5	5
4188	0	1	3	3	2	4	3	5	5	5
4189	4	0	1	3	2	3	5	5	5	5
4190	0	1	3	3	2	3	5	5	5	5
4191	4	4	4	0	1	3	2	3	5	5
4192	4	0	1	3	2	3	5	5	5	5
4193	4	4	4	0	1	3	2	3	5	5
4194	0	1	3	2	5	3	5	5	5	5
4195	4	0	1	3	2	3	5	5	5	5
4196	4	0	1	3	3	2	3	5	5	5
4197	0	1	3	3	2	4	3	5	5	5
4198	4	0	1	3	2	5	5	5	5	5
4199	4	0	1	3	3	2	5	5	5	5
4200	4	4	4	0	1	3	3	2	5	3
4201	4	4	4	0	1	3	3	2	5	3
4202	4	0	1	3	2	5	5	5	5	5
4203	4	0	1	3	2	3	3	5	5	5
4204	4	0	1	3	3	2	3	5	5	5
4205	0	1	3	2	3	5	5	5	5	5
4206	0	1	3	3	2	3	3	5	5	5
4207	4	4	0	1	3	3	2	3	3	5
4208	0	1	3	2	3	5	5	5	5	5
4209	0	1	3	3	2	5	3	3	5	5
4210	0	1	3	2	5	3	3	5	5	5
4211	0	1	3	2	5	5	5	5	5	5
4212	4	4	0	1	3	2	3	5	5	5
4213	0	1	3	2	3	5	5	5	5	5
4214	0	1	3	2	5	3	3	5	5	5
4215	0	1	3	2	3	3	5	5	5	5
4216	4	4	0	1	3	2	5	5	5	5
4217	0	1	3	3	2	5	3	3	5	5
4218	4	0	1	3	3	2	3	3	5	5
4219	0	1	3	2	5	5	5	5	5	5
4220	4	4	0	1	3	3	2	3	5	5
4221	4	4	4	0	1	3	3	2	5	5
4222	0	1	3	3	2	3	5	5	5	5
4223	4	0	1	3	2	3	5	5	5	5
4224	4	0	1	3	2	5	5	5	5	5
4225	4	0	1	3	2	3	5	5	5	5
4226	4	4	4	0	1	3	2	3	5	5
4227	4	0	1	3	2	3	5	5	5	5
4228	4	4	0	1	3	2	4	3	5	5
4229	4	4	0	1	3	3	2	3	5	5
4230	0	1	3	2	5	5	5	5	5	5
4231	4	4	0	1	3	3	2	3	5	5
4232	4	0	1	3	3	2	3	3	5	5
4233	4	4	0	1	3	2	3	5	5	5
4234	0	1	3	3	2	4	3	5	5	5
4235	0	1	3	2	3	5	5	5	5	5
4236	0	1	3	3	2	5	5	5	5	5
4237	0	1	3	3	2	3	3	5	5	5
4238	0	1	3	2	5	5	5	5	5	5
4239	0	1	3	3	2	3	5	5	5	5
4240	0	1	3	3	2	3	5	5	5	5
4241	4	0	1	3	2	3	3	5	5	5
4242	4	4	4	0	1	3	2	5	5	5
4243	4	0	1	3	2	3	5	5	5	5
4244	0	1	3	2	5	5	5	5	5	5
4245	4	4	4	0	1	3	3	2	3	5
4246	4	4	0	1	3	2	3	5	5	5
4247	0	1	3	2	3	3	5	5	5	5
4248	4	4	4	0	1	3	3	2	5	3
4249	0	1	3	2	5	5	5	5	5	5
4250	0	1	3	3	2	3	5	5	5	5
4251	4	0	1	3	3	2	4	3	5	5
4252	4	0	1	3	3	2	5	5	5	5
4253	0	1	3	3	2	5	5	5	5	5
4254	4	4	4	0	1	3	3	2	3	3
4255	0	1	3	3	2	5	5	5	5	5
4256	0	1	3	3	2	5	5	5	5	5
4257	4	4	4	0	1	3	3	2	5	3
4258	4	0	1	3	2	5	5	5	5	5
4259	0	1	3	3	2	5	5	5	5	5
4260	4	4	4	0	1	3	3	2	3	5
4261	4	4	0	1	3	3	2	5	5	5
4262	4	4	4	0	1	3	2	5	5	5
4263	4	4	4	0	1	3	2	3	5	5
4264	0	1	3	3	2	3	5	5	5	5
4265	0	1	3	3	2	3	5	5	5	5
4266	0	1	3	3	2	3	5	5	5	5
4267	4	4	0	1	3	2	3	5	5	5
4268	0	1	3	3	2	5	3	5	5	5
4269	0	1	3	3	2	5	3	3	5	5
4270	0	1	3	3	2	3	5	5	5	5
4271	0	1	3	3	2	5	5	5	5	5
4272	4	4	0	1	3	2	3	3	5	5
4273	0	1	3	2	3	5	5	5	5	5
4274	4	4	4	0	1	3	3	2	5	5
4275	4	4	0	1	3	2	3	3	5	5
4276	4	4	0	1	3	3	2	3	5	5
4277	4	0	1	3	3	2	3	3	5	5
4278	4	4	0	1	3	3	2	5	5	5
4279	4	4	0	1	3	2	3	5	5	5
4280	4	0	1	3	3	2	3	5	5	5
4281	4	4	0	1	3	2	5	5	5	5
4282	4	4	0	1	3	2	3	5	5	5
4283	4	4	0	1	3	3	2	5	5	5
4284	4	0	1	3	3	2	5	5	5	5
4285	4	4	4	0	1	3	2	5	3	5
4286	0	1	3	2	5	3	5	5	5	5
4287	4	4	0	1	3	3	2	5	5	5
4288	4	4	0	1	3	3	2	5	3	3
4289	4	0	1	3	2	3	3	5	5	5
4290	0	1	3	3	2	5	3	5	5	5
