venue,user,time
181287,16438,2012-01-24 01:44:43
181287,369563,2012-01-24 01:06:24
181287,246757,2012-01-24 00:55:21
847029,547303,2012-01-24 01:09:20
161118,1360005,2012-01-24 02:07:53
161118,375697,2012-01-24 01:14:12
469418,1343290,2012-01-24 01:48:51
469418,870681,2012-01-24 01:46:54
469418,212057,2012-01-24 01:37:56
162142,67838,2012-01-24 02:13:26
162142,1401119,2012-01-24 01:40:30
469418,1791461,2012-01-24 01:28:40
162142,987728,2012-01-24 00:50:34
469418,596956,2012-01-24 00:56:27
162142,501904,2012-01-24 00:08:20
469418,1358170,2012-01-24 00:25:48
469418,102531,2012-01-24 00:25:40
469418,111772,2012-01-24 00:19:31
469418,1656868,2012-01-24 00:09:14
469418,336296,2012-01-24 00:02:27
469418,1409039,2012-01-24 00:02:23
10086,617692,2012-01-24 02:55:41
782,994778,2012-01-24 02:25:54
1023,209998,2012-01-24 02:59:17
1023,1371571,2012-01-24 02:58:31
10086,220452,2012-01-24 01:59:20
302989,455746,2012-01-24 00:50:49
10086,301455,2012-01-24 00:56:08
312605,1409100,2012-01-24 02:41:16
312605,1483249,2012-01-24 01:35:52
102644,1791487,2012-01-24 01:08:05
312605,721794,2012-01-24 00:38:57
7717,1791488,2012-01-24 02:32:30
7717,316429,2012-01-24 00:13:54
2061,1791520,2012-01-24 02:59:33
2061,1414117,2012-01-24 02:33:11
2061,1392233,2012-01-24 01:37:18
208682,1389873,2012-01-24 03:01:59
2061,47253,2012-01-24 01:24:16
161725,1791524,2012-01-24 01:45:49
208682,211397,2012-01-24 00:11:05
3066,1791525,2012-01-24 02:53:22
2061,1791527,2012-01-24 01:16:29
2061,371633,2012-01-24 01:09:22
2061,1352184,2012-01-24 01:05:55
2061,104651,2012-01-24 00:39:15
2061,1337749,2012-01-24 00:01:31
101852,1791532,2012-01-24 02:16:31
101852,50012,2012-01-24 01:53:43
101852,51812,2012-01-24 01:36:25
106231,91356,2012-01-24 01:54:12
101852,245136,2012-01-24 01:24:26
106231,40904,2012-01-24 01:39:00
101852,1791540,2012-01-24 01:24:07
10091,1784889,2012-01-24 01:48:22
106231,110292,2012-01-24 01:38:45
52412,471542,2012-01-24 02:54:57
10091,93972,2012-01-24 01:40:37
101852,1354783,2012-01-24 01:23:18
19787,1472759,2012-01-24 01:25:44
7560,88051,2012-01-24 02:38:17
10091,443275,2012-01-24 00:45:36
101852,270369,2012-01-24 01:23:03
106231,79067,2012-01-24 00:30:15
52412,1791543,2012-01-24 02:36:39
101852,1545095,2012-01-24 00:23:31
19787,1345568,2012-01-24 01:24:29
52412,93896,2012-01-24 01:01:17
19787,1402857,2012-01-24 00:34:45
438,1766012,2012-01-24 02:31:09
438,85834,2012-01-24 02:26:35
438,1791551,2012-01-24 00:50:24
438,1791552,2012-01-24 00:47:24
785,1791559,2012-01-24 01:53:33
785,919733,2012-01-24 01:53:33
785,29550,2012-01-24 01:36:51
267695,508129,2012-01-24 02:57:55
267695,1791569,2012-01-24 01:48:41
267695,861108,2012-01-24 01:43:27
267695,78429,2012-01-24 01:28:25
151083,1242112,2012-01-24 03:00:32
267695,52559,2012-01-24 00:47:45
151083,476539,2012-01-24 02:44:43
267695,219817,2012-01-24 00:18:16
267695,404870,2012-01-24 00:12:38
73626,1791584,2012-01-24 02:55:57
73626,1478837,2012-01-24 02:32:16
73626,1791590,2012-01-24 02:05:48
73626,322061,2012-01-24 01:59:22
73626,9353,2012-01-24 00:30:12
12037,1791593,2012-01-24 02:35:45
109867,1117368,2012-01-24 01:51:23
6726,1553285,2012-01-24 02:40:55
6726,1791599,2012-01-24 02:13:50
16098,1714376,2012-01-24 03:03:05
6726,82371,2012-01-24 02:10:27
16098,56727,2012-01-24 02:45:38
7707,1355035,2012-01-24 02:47:05
6726,776008,2012-01-24 01:46:37
170234,1362145,2012-01-24 02:15:58
7707,1608393,2012-01-24 02:18:39
6726,1530215,2012-01-24 01:40:30
7707,163962,2012-01-24 01:01:14
170234,1365494,2012-01-24 01:45:19
6726,1255362,2012-01-24 01:20:58
5325,1658139,2012-01-24 02:34:48
6726,193442,2012-01-24 01:13:05
6726,1397055,2012-01-24 01:11:40
5325,420275,2012-01-24 02:32:18
6726,194336,2012-01-24 01:10:25
5325,333298,2012-01-24 02:32:00
6726,122778,2012-01-24 00:59:21
6726,1477480,2012-01-24 00:47:02
6726,1791612,2012-01-24 00:45:22
10122,1391859,2012-01-24 02:19:20
34035,80711,2012-01-24 02:08:49
30934,200619,2012-01-24 02:55:55
59956,1719467,2012-01-24 02:10:52
59956,1673087,2012-01-24 02:10:29
11492,1528622,2012-01-24 03:09:04
59956,1791651,2012-01-24 01:10:28
69686,971971,2012-01-24 02:37:40
101790,1380127,2012-01-24 01:13:38
59956,1386222,2012-01-24 00:12:55
11492,1007570,2012-01-24 03:07:19
311459,262159,2012-01-24 00:48:40
311459,716325,2012-01-24 00:48:08
311459,1359278,2012-01-24 00:45:48
311459,101082,2012-01-24 00:45:43
165524,636202,2012-01-24 02:25:25
165524,1791679,2012-01-24 02:25:21
165524,1415630,2012-01-24 01:48:13
165524,61476,2012-01-24 01:45:17
165524,951599,2012-01-24 00:29:15
7512,1783545,2012-01-24 01:46:14
114777,1368585,2012-01-24 02:43:43
114777,843018,2012-01-24 02:18:23
11492,1626576,2012-01-24 03:10:13
10055,1767800,2012-01-24 03:10:54
833,76269,2012-01-24 03:06:53
3080,1785761,2012-01-24 02:43:17
3080,336114,2012-01-24 01:40:25
3080,1532458,2012-01-24 00:47:56
48876,388349,2012-01-24 02:13:13
236096,1791733,2012-01-24 01:25:12
4540,400556,2012-01-24 03:06:59
21646,151158,2012-01-24 02:35:53
4540,51707,2012-01-24 02:17:24
88038,1791743,2012-01-24 00:50:36
88038,50173,2012-01-24 00:36:45
1023,298120,2012-01-24 03:14:02
28828,246773,2012-01-24 02:23:00
33565,1791761,2012-01-24 03:08:29
10936,466004,2012-01-24 03:09:05
33565,1791763,2012-01-24 03:05:47
33565,1378346,2012-01-24 03:04:11
10936,1351214,2012-01-24 02:59:41
49832,1438902,2012-01-24 01:05:50
10936,29552,2012-01-24 02:58:24
49832,1693416,2012-01-24 00:59:14
160357,1066187,2012-01-24 02:29:11
82363,1622762,2012-01-24 02:19:26
9134,1365845,2012-01-24 02:53:50
232968,77775,2012-01-24 02:39:16
12968,1106537,2012-01-24 03:07:38
9134,632572,2012-01-24 02:43:40
12968,1589194,2012-01-24 03:06:23
419,1681788,2012-01-24 02:29:08
65385,498710,2012-01-24 03:07:08
65385,29549,2012-01-24 03:06:40
188079,1791787,2012-01-24 02:28:37
563398,258582,2012-01-24 01:08:11
41690,702693,2012-01-24 01:52:42
41690,524056,2012-01-24 01:32:25
37306,196218,2012-01-24 02:17:32
28193,152227,2012-01-24 02:29:48
37306,1336367,2012-01-24 01:30:39
28193,1789972,2012-01-24 02:27:58
28193,1610146,2012-01-24 02:16:54
266730,1363444,2012-01-24 03:17:42
28193,302761,2012-01-24 02:16:48
28193,278864,2012-01-24 01:42:24
266730,1791808,2012-01-24 02:22:47
3045,11547,2012-01-24 01:28:38
266730,77057,2012-01-24 02:13:43
28193,59096,2012-01-24 01:33:06
28193,1632782,2012-01-24 01:32:30
67077,1791810,2012-01-24 01:37:58
28193,1383282,2012-01-24 00:57:43
28193,1791813,2012-01-24 00:49:12
28193,470439,2012-01-24 00:48:14
28193,1791818,2012-01-24 00:32:09
28193,1670666,2012-01-24 00:18:46
36176,574695,2012-01-24 01:58:44
36176,1791840,2012-01-24 01:37:47
247218,292007,2012-01-24 03:10:45
37290,1399080,2012-01-24 02:25:38
37290,307960,2012-01-24 01:33:12
37290,75533,2012-01-24 00:37:41
83053,376743,2012-01-24 02:49:56
83053,71610,2012-01-24 02:28:55
83053,1376019,2012-01-24 00:37:11
134212,522459,2012-01-24 02:31:51
134212,151634,2012-01-24 02:05:38
134212,1568402,2012-01-24 01:56:36
134212,1771907,2012-01-24 01:40:45
1126898,774982,2012-01-24 00:35:44
134212,1636101,2012-01-24 01:19:29
134212,756512,2012-01-24 00:37:03
134212,192299,2012-01-24 00:30:45
134212,166615,2012-01-24 00:27:21
6669,1394990,2012-01-24 02:30:28
6669,1791887,2012-01-24 02:19:36
6669,1440470,2012-01-24 02:18:34
6669,78950,2012-01-24 01:26:46
195012,1791896,2012-01-24 01:39:02
260387,1381380,2012-01-24 02:30:59
69877,168416,2012-01-24 03:19:45
69877,1791905,2012-01-24 02:45:27
69877,1015281,2012-01-24 02:45:18
69877,1791906,2012-01-24 02:37:00
69877,605611,2012-01-24 02:05:53
57344,1544405,2012-01-24 03:16:39
57344,898961,2012-01-24 01:11:22
161135,1390827,2012-01-24 01:40:40
161135,1361566,2012-01-24 01:39:55
2931,610469,2012-01-24 03:25:13
2931,1457172,2012-01-24 01:57:53
312812,447296,2012-01-24 00:43:27
12968,9353,2012-01-24 03:27:34
11492,1771603,2012-01-24 03:26:19
918,73201,2012-01-24 00:40:47
11492,381222,2012-01-24 03:24:33
11492,1378308,2012-01-24 03:19:02
11492,169554,2012-01-24 03:19:00
11492,30919,2012-01-24 03:16:19
33016,1791950,2012-01-24 03:01:33
403304,1391175,2012-01-24 00:28:48
67077,1400607,2012-01-24 03:30:08
253537,1339289,2012-01-24 02:09:57
37298,1387782,2012-01-24 00:58:29
13720,1791985,2012-01-24 02:08:45
18347,1783940,2012-01-24 02:19:07
18347,682634,2012-01-24 01:50:56
18347,1399029,2012-01-24 01:35:42
88165,638335,2012-01-24 03:26:32
11492,1339533,2012-01-24 03:30:54
10936,292742,2012-01-24 03:31:18
10936,123898,2012-01-24 03:31:09
16145,391695,2012-01-24 01:43:26
16145,1792008,2012-01-24 01:37:31
10123,1792012,2012-01-24 02:58:14
10123,1792016,2012-01-24 02:06:57
10126,1792017,2012-01-24 01:55:08
10123,548298,2012-01-24 00:46:44
10112,88943,2012-01-24 02:40:58
10112,107432,2012-01-24 01:41:56
10112,1784160,2012-01-24 01:04:23
10112,382690,2012-01-24 00:58:02
23331,1792029,2012-01-24 03:06:35
49857,104058,2012-01-24 02:33:46
16098,1410503,2012-01-24 03:33:38
150526,1621913,2012-01-24 03:28:44
16098,1385595,2012-01-24 03:12:03
69922,1792047,2012-01-24 02:41:59
65377,685075,2012-01-24 00:50:46
65377,61486,2012-01-24 00:47:13
1025,87189,2012-01-24 01:46:58
16682,1792095,2012-01-24 02:14:51
16682,702921,2012-01-24 01:02:24
6346,281738,2012-01-24 02:00:04
1011317,1762985,2012-01-24 02:31:05
6346,1792110,2012-01-24 01:30:54
1011317,1680856,2012-01-24 01:03:21
1011317,1792115,2012-01-24 00:58:54
1011317,1792118,2012-01-24 00:57:11
11492,1780378,2012-01-24 03:40:08
1023,1346944,2012-01-24 03:35:23
7687,481839,2012-01-24 03:35:04
7687,1792136,2012-01-24 03:17:28
7687,815642,2012-01-24 01:08:41
42767,1792138,2012-01-24 01:33:17
42767,1792139,2012-01-24 01:00:25
12019,1333342,2012-01-24 03:13:35
12019,1792156,2012-01-24 00:50:48
834,75084,2012-01-24 03:02:39
834,1479881,2012-01-24 02:32:00
956318,1784964,2012-01-24 02:44:10
956318,244413,2012-01-24 01:03:54
11492,1072864,2012-01-24 03:44:37
56577,402807,2012-01-24 02:31:06
56577,389496,2012-01-24 00:51:55
1026238,1340555,2012-01-24 01:44:20
350501,400431,2012-01-24 01:34:36
350501,30954,2012-01-24 01:15:52
221269,1792232,2012-01-24 01:49:25
221269,1383024,2012-01-24 01:12:58
221269,262925,2012-01-24 00:53:22
2061,1792251,2012-01-24 03:42:07
309450,427672,2012-01-24 01:27:54
309450,31439,2012-01-24 01:25:53
41924,665056,2012-01-24 02:54:39
78479,1349450,2012-01-24 02:58:58
78479,57067,2012-01-24 01:20:18
6383,1345341,2012-01-24 03:31:06
64443,1358893,2012-01-24 02:26:55
64443,279552,2012-01-24 01:49:53
64443,1358895,2012-01-24 01:15:10
219530,1382323,2012-01-24 02:21:16
219530,315713,2012-01-24 01:46:59
219530,1362929,2012-01-24 01:43:28
219530,115200,2012-01-24 01:37:46
470925,937483,2012-01-24 02:42:46
14389,193804,2012-01-24 03:49:03
219530,1792288,2012-01-24 01:22:01
219530,1409001,2012-01-24 01:20:30
14389,1792292,2012-01-24 03:40:20
219530,324486,2012-01-24 01:18:59
14389,293814,2012-01-24 03:37:16
14389,885252,2012-01-24 03:27:05
64008,1469515,2012-01-24 03:26:29
219530,423322,2012-01-24 01:11:03
14389,194820,2012-01-24 03:16:57
14389,1546229,2012-01-24 03:16:45
14389,548486,2012-01-24 03:13:04
14389,1401175,2012-01-24 03:09:37
14389,1373944,2012-01-24 03:05:57
14389,1792303,2012-01-24 03:05:53
14389,371107,2012-01-24 03:03:42
14389,1373941,2012-01-24 02:58:20
14389,23469,2012-01-24 02:55:41
32238,7480,2012-01-24 01:36:50
14389,76820,2012-01-24 02:55:07
14389,87589,2012-01-24 02:54:39
11492,1709788,2012-01-24 03:47:13
14389,331351,2012-01-24 02:53:44
14389,813732,2012-01-24 02:52:51
55696,1792309,2012-01-24 02:52:43
14389,86468,2012-01-24 02:50:26
14389,1790865,2012-01-24 02:45:52
14389,1340641,2012-01-24 02:39:27
14389,1129210,2012-01-24 02:34:37
2063,215019,2012-01-24 01:37:41
14389,365000,2012-01-24 02:34:29
2063,58172,2012-01-24 01:28:07
2063,56878,2012-01-24 01:06:06
14389,1410054,2012-01-24 02:31:55
2063,155670,2012-01-24 01:04:38
2063,448428,2012-01-24 01:00:26
114777,47931,2012-01-24 03:26:05
14389,174556,2012-01-24 02:22:12
3080,1788822,2012-01-24 03:51:19
114777,270905,2012-01-24 03:21:20
447950,1792323,2012-01-24 03:28:10
14389,1340638,2012-01-24 02:20:38
740049,910580,2012-01-24 03:02:40
447950,977669,2012-01-24 02:48:37
14389,459803,2012-01-24 02:14:54
447950,1425033,2012-01-24 02:45:35
447950,12267,2012-01-24 02:20:48
188615,1378564,2012-01-24 03:24:00
447950,487696,2012-01-24 02:20:36
188615,1180978,2012-01-24 03:12:28
447950,1721339,2012-01-24 02:18:57
188615,1259073,2012-01-24 02:55:48
447950,1792335,2012-01-24 02:11:03
447950,1434062,2012-01-24 02:10:56
188615,1792338,2012-01-24 02:25:04
782,1482736,2012-01-24 03:37:02
447950,1792343,2012-01-24 02:06:45
782,1096656,2012-01-24 03:35:40
447950,1792347,2012-01-24 01:59:22
782,1791593,2012-01-24 03:35:09
437,1792354,2012-01-24 02:50:37
89470,245627,2012-01-24 03:19:30
13789,1792369,2012-01-24 01:06:16
64077,348761,2012-01-24 02:58:15
243081,1792383,2012-01-24 02:11:14
179327,1792390,2012-01-24 03:52:01
179327,1528716,2012-01-24 03:51:29
834,1101213,2012-01-24 03:54:32
55821,1792395,2012-01-24 01:55:40
9825,495060,2012-01-24 03:08:31
187164,1372670,2012-01-24 02:40:53
82898,1792433,2012-01-24 02:08:54
82898,1792436,2012-01-24 01:01:48
440723,1792438,2012-01-24 01:01:42
14389,72987,2012-01-24 03:56:43
14389,1708590,2012-01-24 03:55:38
7696,1792444,2012-01-24 01:56:23
14389,1467913,2012-01-24 03:54:42
7696,1792445,2012-01-24 01:19:11
11492,1792448,2012-01-24 03:58:05
69877,364240,2012-01-24 03:39:14
69877,720440,2012-01-24 03:33:47
11492,1343750,2012-01-24 04:00:56
10936,1792460,2012-01-24 03:56:20
10936,58103,2012-01-24 03:43:37
281811,452005,2012-01-24 01:33:45
28838,1393366,2012-01-24 02:37:24
3080,1792468,2012-01-24 03:52:13
58952,1792477,2012-01-24 02:09:25
12968,27662,2012-01-24 03:56:36
245808,374218,2012-01-24 01:47:41
182973,1792495,2012-01-24 01:46:50
182973,1449069,2012-01-24 01:36:02
9134,1792501,2012-01-24 03:40:18
9134,1471629,2012-01-24 03:23:58
89469,1792515,2012-01-24 03:25:03
89469,1402873,2012-01-24 03:21:12
89469,1376015,2012-01-24 02:32:50
9832,970575,2012-01-24 03:20:37
12038,1792524,2012-01-24 02:49:31
29950,1759430,2012-01-24 01:57:09
373156,1792525,2012-01-24 01:06:08
29950,220102,2012-01-24 01:36:56
29950,234144,2012-01-24 01:24:33
49791,37906,2012-01-24 03:56:21
49791,950122,2012-01-24 02:33:08
49791,10957,2012-01-24 02:28:48
49791,198615,2012-01-24 02:22:05
3043,83064,2012-01-24 03:18:25
307629,419027,2012-01-24 01:16:52
1026238,1792568,2012-01-24 04:09:47
49820,20674,2012-01-24 02:28:54
156166,1400743,2012-01-24 03:15:52
28193,1407502,2012-01-24 03:51:07
28193,1531186,2012-01-24 03:41:00
99900,1337869,2012-01-24 03:35:00
156166,1169068,2012-01-24 02:09:28
833,1646451,2012-01-24 04:08:27
833,1684947,2012-01-24 03:25:26
28193,1387683,2012-01-24 03:30:10
99900,196231,2012-01-24 02:18:23
833,1198612,2012-01-24 03:20:47
28193,57578,2012-01-24 03:25:01
99900,1792589,2012-01-24 01:25:57
99900,217527,2012-01-24 01:14:42
28193,1417077,2012-01-24 03:21:16
51069,470441,2012-01-24 04:03:06
51069,58838,2012-01-24 03:27:09
51069,1422118,2012-01-24 03:00:52
51069,157487,2012-01-24 02:53:34
51069,1792600,2012-01-24 02:49:09
95657,844664,2012-01-24 01:12:50
85209,279555,2012-01-24 02:24:57
96793,76839,2012-01-24 03:31:16
96793,1340468,2012-01-24 03:24:44
29557,1651512,2012-01-24 04:09:25
111273,1535959,2012-01-24 04:08:02
111273,1610478,2012-01-24 03:20:26
111273,1784811,2012-01-24 02:12:31
15220,26731,2012-01-24 04:17:37
15220,388349,2012-01-24 03:30:21
15220,789113,2012-01-24 03:18:00
15220,30181,2012-01-24 02:35:50
15220,1792694,2012-01-24 02:29:17
24591,1417395,2012-01-24 03:02:36
78593,617575,2012-01-24 04:19:02
9831,1792700,2012-01-24 02:33:28
78593,1792702,2012-01-24 03:50:26
9831,1785158,2012-01-24 01:43:45
78593,1792703,2012-01-24 03:31:12
78593,157070,2012-01-24 03:05:17
78593,1257794,2012-01-24 02:43:15
78593,1372254,2012-01-24 02:27:56
78593,489477,2012-01-24 02:27:29
78593,1526824,2012-01-24 02:07:03
78593,1781720,2012-01-24 02:05:42
78593,1102902,2012-01-24 02:05:42
78593,1367733,2012-01-24 01:50:41
78593,1409891,2012-01-24 01:39:25
78593,61947,2012-01-24 01:21:19
12968,1792709,2012-01-24 04:20:07
49970,1792715,2012-01-24 02:43:50
49970,373107,2012-01-24 02:41:10
9131,329003,2012-01-24 02:50:28
11492,379994,2012-01-24 04:20:05
49970,211972,2012-01-24 02:26:42
9131,1781954,2012-01-24 02:23:58
49970,169959,2012-01-24 02:07:30
62792,1346882,2012-01-24 04:17:47
62792,1792723,2012-01-24 03:21:13
69877,1374366,2012-01-24 04:11:37
1218,1560276,2012-01-24 01:51:53
831666,455124,2012-01-24 02:45:31
831666,1792734,2012-01-24 01:59:06
920,1395880,2012-01-24 03:08:51
29852,79379,2012-01-24 03:55:07
29852,1441869,2012-01-24 01:47:08
29852,157399,2012-01-24 01:42:09
10936,9353,2012-01-24 04:16:23
23126,186087,2012-01-24 02:42:17
23126,1626530,2012-01-24 02:34:11
32703,1450472,2012-01-24 02:12:09
22412,1441568,2012-01-24 03:59:57
22412,1792780,2012-01-24 03:37:16
22412,1784558,2012-01-24 03:01:40
36010,56464,2012-01-24 02:17:53
36010,265079,2012-01-24 01:45:42
11492,470441,2012-01-24 04:27:29
194723,1702836,2012-01-24 03:58:28
194723,1342379,2012-01-24 03:57:13
194723,1388772,2012-01-24 03:04:44
30936,61487,2012-01-24 03:28:15
480783,1792803,2012-01-24 04:18:15
480783,108242,2012-01-24 03:35:35
193280,1350919,2012-01-24 04:19:50
94295,1046705,2012-01-24 03:00:25
480783,1497356,2012-01-24 02:26:34
78593,1787633,2012-01-24 04:28:59
153835,1401636,2012-01-24 03:44:22
153835,1715918,2012-01-24 02:49:59
151090,1327404,2012-01-24 03:17:13
76587,1357081,2012-01-24 02:58:47
2427,1410903,2012-01-24 04:27:03
76587,1407654,2012-01-24 02:15:14
204627,1790189,2012-01-24 03:13:23
4933,494047,2012-01-24 02:42:57
9132,1780052,2012-01-24 04:31:40
33150,1340461,2012-01-24 02:23:14
62787,1332414,2012-01-24 04:08:29
101843,1792849,2012-01-24 01:40:01
47502,1792851,2012-01-24 02:52:53
1058887,1792853,2012-01-24 01:40:12
69686,966605,2012-01-24 03:50:08
106260,522459,2012-01-24 03:51:19
7707,737470,2012-01-24 03:25:24
832,1792878,2012-01-24 04:25:27
832,198766,2012-01-24 04:24:40
832,1627122,2012-01-24 02:46:43
832,1342211,2012-01-24 02:11:49
203379,421618,2012-01-24 02:43:50
203379,90168,2012-01-24 02:41:07
44266,627892,2012-01-24 03:27:30
44266,1382773,2012-01-24 02:42:20
782,1623082,2012-01-24 04:31:53
10109,255702,2012-01-24 03:31:44
10109,108974,2012-01-24 03:25:17
10109,517048,2012-01-24 02:40:51
212027,483134,2012-01-24 03:50:24
212027,1792910,2012-01-24 03:48:56
212027,1020348,2012-01-24 03:47:43
212027,255856,2012-01-24 03:06:33
212027,196104,2012-01-24 02:29:11
212027,1353018,2012-01-24 02:18:49
12968,6732,2012-01-24 04:37:22
227593,83883,2012-01-24 03:11:57
16079,155660,2012-01-24 04:06:01
16079,1332116,2012-01-24 03:53:50
227593,1792930,2012-01-24 02:06:44
227593,1020845,2012-01-24 02:05:27
26452,1390459,2012-01-24 03:34:29
26452,1555459,2012-01-24 03:31:43
26452,1792947,2012-01-24 02:35:14
172165,151029,2012-01-24 03:31:20
168951,1392936,2012-01-24 03:37:36
168951,447646,2012-01-24 03:34:00
168951,149864,2012-01-24 03:17:26
168951,24455,2012-01-24 02:26:16
11492,74419,2012-01-24 04:42:36
153959,81777,2012-01-24 03:53:50
153959,501788,2012-01-24 03:38:44
11492,25776,2012-01-24 04:40:41
11492,971710,2012-01-24 04:39:06
23139,1792976,2012-01-24 03:49:51
23139,1792977,2012-01-24 02:39:26
41822,1790435,2012-01-24 03:25:40
41822,381785,2012-01-24 03:24:38
41822,1374676,2012-01-24 03:20:25
78593,1588122,2012-01-24 04:43:20
78593,304920,2012-01-24 04:38:15
34538,256211,2012-01-24 04:17:09
323671,1377325,2012-01-24 02:19:39
166739,210607,2012-01-24 03:38:11
166739,1793022,2012-01-24 02:33:55
166739,1513751,2012-01-24 02:12:16
29572,1340821,2012-01-24 02:28:05
224546,1793040,2012-01-24 04:17:18
224546,1405924,2012-01-24 04:13:09
237582,292754,2012-01-24 03:11:48
287137,277881,2012-01-24 02:32:46
57467,278908,2012-01-24 02:44:49
57467,1534290,2012-01-24 02:44:40
1343,1793077,2012-01-24 02:51:37
1343,1241202,2012-01-24 02:43:35
57197,196480,2012-01-24 03:03:43
3317,1348106,2012-01-24 03:07:07
57197,753657,2012-01-24 02:10:27
3317,79317,2012-01-24 03:02:57
78593,58769,2012-01-24 04:46:17
36076,1345984,2012-01-24 03:00:02
601720,1787010,2012-01-24 03:13:08
3071,1793096,2012-01-24 04:17:44
3071,929985,2012-01-24 03:12:27
3071,1111947,2012-01-24 03:09:19
3071,1374667,2012-01-24 02:55:34
3071,214363,2012-01-24 02:08:03
5833,1379072,2012-01-24 03:47:00
57508,573649,2012-01-24 03:10:54
3066,733400,2012-01-24 03:52:18
59887,1400607,2012-01-24 03:34:55
63728,1338033,2012-01-24 02:35:41
2427,1793125,2012-01-24 04:40:45
63728,1793126,2012-01-24 02:24:33
837,5257,2012-01-24 03:26:52
837,433472,2012-01-24 02:18:57
837,87633,2012-01-24 01:50:55
654533,1793127,2012-01-24 02:50:55
654533,480237,2012-01-24 02:42:20
36176,29830,2012-01-24 03:52:41
170107,1371765,2012-01-24 02:24:52
12968,1793141,2012-01-24 04:49:48
6250,1793142,2012-01-24 03:08:46
10936,1348132,2012-01-24 04:44:36
10936,1789509,2012-01-24 04:44:11
55841,199643,2012-01-24 02:39:36
3956,107834,2012-01-24 03:52:31
6725,1390231,2012-01-24 02:55:38
6725,73026,2012-01-24 02:14:50
28531,1772813,2012-01-24 03:00:52
154913,1240353,2012-01-24 02:26:42
34121,1379823,2012-01-24 02:46:14
34121,1584565,2012-01-24 02:09:17
58274,1291448,2012-01-24 02:47:09
58274,193599,2012-01-24 02:34:45
58274,1763439,2012-01-24 02:21:56
56158,1621706,2012-01-24 03:39:57
36010,359017,2012-01-24 04:41:59
77335,1774167,2012-01-24 02:25:40
